Date,Open,High,Low,Vol.,MAD,Price,BuySell
2015-10-15,252.3,256.8,251.2,60640.0,246.95999999999998,253.3183517889341,Pass
2015-10-17,262.9,275.4,261.7,113840.0,251.3,269.6495978937973,Pass
2015-10-18,269.6,272.4,259.5,52270.0,253.20999999999998,263.58095238145273,Pass
2015-10-19,261.7,266.0,259.9,58170.0,255.18999999999997,262.1200826130243,Pass
2015-10-21,269.8,272.2,263.5,59640.0,259.58,265.6279380919526,Pass
2015-10-23,274.4,279.8,273.2,69320.0,265.29,275.8005254816889,Pass
2015-10-25,282.6,295.6,281.8,113900.0,271.67,289.98110945278995,Pass
2015-10-27,285.1,298.4,285.1,105870.0,276.4,293.4790852882482,Pass
2015-10-29,303.5,318.5,300.2,138920.0,285.56,310.33892358927716,Pass
2015-11-01,311.2,324.3,304.7,73710.0,300.56,316.1634940797713,Pass
2015-11-03,359.3,416.8,354.6,421990.0,320.19,396.25229643974893,Pass
2015-11-04,396.5,492.8,368.6,517730.0,331.49,451.91271889455464,Pass
2015-11-07,369.8,391.8,369.0,103030.0,356.92,385.27378200724473,Pass
2015-11-09,371.6,385.1,360.2,125540.0,368.03000000000003,372.47115633390564,Pass
2015-11-12,304.7,346.1,306.1,164610.0,366.21,339.3407502104381,Buy
2015-11-16,317.5,332.0,314.1,87140.0,342.55,325.9047406010009,Pass
2015-11-19,335.9,335.6,323.4,86380.0,328.34,324.6129912506386,Pass
2015-11-22,324.7,326.9,319.4,36750.0,327.66999999999996,321.58403473571144,Pass
2015-11-25,318.4,330.0,315.7,77680.0,326.16,324.5279956097024,Pass
2015-11-26,327.5,368.9,327.4,211380.0,328.51,358.8736116683743,Sell
2015-11-27,353.7,363.9,345.1,103480.0,331.07,353.60870702106246,Pass
2015-11-28,359.5,360.1,350.5,56170.0,333.06000000000006,351.5033163833249,Pass
2015-12-06,386.7,402.2,382.6,131860.0,368.8,393.3811570986918,Pass
2015-12-09,410.7,424.6,403.3,147360.0,382.29,413.2240443671106,Pass
2015-12-11,415.5,453.4,413.7,175060.0,394.84,442.79738702012213,Pass
2015-12-12,449.8,467.7,403.7,211440.0,402.07,430.4794277442029,Pass
2015-12-14,434.7,449.5,428.8,218920.0,417.53999999999996,437.1825118762603,Pass
2015-12-16,462.6,465.2,437.4,185220.0,431.18999999999994,442.7601074984835,Pass
2015-12-18,455.5,466.1,453.5,83410.0,442.56000000000006,459.98601492508334,Pass
2015-12-19,463.2,466.0,452.3,61310.0,447.08000000000004,455.65607008765704,Pass
2015-12-20,461.2,462.8,431.1,121530.0,449.71000000000004,439.5179827519769,Buy
2015-12-21,441.8,445.5,424.0,121990.0,448.48999999999995,429.86327980560856,Pass
2015-12-22,437.6,443.2,433.3,65790.0,448.96000000000004,437.10595013452496,Pass
2015-12-26,454.0,456.5,400.5,208580.0,446.10999999999996,416.8987552073322,Pass
2015-12-28,422.4,429.9,417.1,68350.0,438.66,423.15857705373634,Pass
2015-12-29,421.8,433.6,419.3,70650.0,435.73,428.0921285410529,Pass
2015-12-31,427.1,433.1,417.1,65209.99999999999,433.5,423.5437427999344,Pass
2016-01-01,430.0,438.0,425.9,46970.0,433.2,432.23736385883495,Pass
2016-01-02,434.0,437.4,430.7,33570.0,432.33000000000004,432.74709531730446,Pass
2016-01-03,433.7,434.1,423.1,54830.0,430.1,424.716341497286,Pass
2016-01-05,433.3,435.3,428.9,45030.0,429.61,429.7788693722008,Pass
2016-01-08,457.0,462.9,446.5,91310.0,436.07,451.7591511414607,Sell
2016-01-09,452.9,454.5,444.9,39810.0,438.18999999999994,446.6959824035295,Pass
2016-01-10,448.3,448.9,438.6,44460.0,439.81000000000006,440.1701269689889,Pass
2016-01-11,446.2,451.1,441.8,56590.0,441.18,444.96419835113056,Pass
2016-01-12,447.7,448.4,443.1,44590.0,442.30999999999995,442.79400888219897,Pass
2016-01-16,372.3,386.7,350.4,183960.0,431.57,367.4425709465276,Buy
2016-01-18,382.5,387.3,373.2,69300.0,417.27,378.9349388504437,Pass
2016-01-19,384.4,386.7,375.9,66350.0,410.39,378.9395824672978,Pass
2016-01-20,379.5,425.7,374.0,190320.0,407.23,412.92642405520866,Sell
2016-01-21,414.6,423.4,403.9,89940.0,403.47999999999996,412.35610750979475,Pass
2016-01-22,410.2,411.5,374.9,144860.0,397.24,384.82501602280433,Buy
2016-01-25,402.1,403.8,386.9,67660.0,392.23,391.3119123657806,Pass
2016-01-30,380.3,381.8,375.0,36180.0,389.89,376.5791478401476,Pass
2016-01-31,377.8,380.5,366.9,39020.0,385.85,371.71997358957805,Pass
2016-02-01,369.8,379.8,365.3,74350.0,384.81,373.5151541744179,Pass
2016-02-10,375.3,385.4,374.1,97490.0,377.56,380.2640761998176,Pass
2016-02-14,390.1,405.9,390.1,73590.0,383.0,401.4044806609082,Sell
2016-02-18,417.1,425.5,414.8,77350.0,396.23,419.7678299059912,Pass
2016-02-19,421.4,424.3,416.4,52240.0,400.7,418.0361432302736,Pass
2016-02-20,420.0,442.7,419.5,111630.0,406.52,436.0915843672735,Pass
2016-02-21,440.1,447.6,425.5,100500.0,412.36,433.70111508808856,Pass
2016-02-22,437.9,440.2,431.3,56010.0,417.73999999999995,432.8582855500122,Pass
2016-02-23,437.8,440.8,414.4,93720.0,420.71999999999997,422.3562562430618,Pass
2016-02-25,422.7,427.2,417.5,53540.0,424.68,421.0592285784981,Pass
2016-02-26,423.5,427.6,419.1,53210.0,426.77,422.00450265918323,Buy
2016-02-27,427.3,434.1,427.3,42790.0,428.18999999999994,431.14277930476123,Pass
2016-02-28,431.3,435.6,421.2,50850.0,429.3,426.4881890246588,Pass
2016-02-29,432.5,441.3,429.8,68770.0,430.91999999999996,435.8094821691252,Sell
2016-03-03,425.4,425.8,414.9,78900.0,427.23999999999995,416.150924133725,Buy
2016-03-04,419.6,423.4,407.2,75270.0,426.2,412.5339137107434,Pass
2016-03-05,409.5,410.1,386.9,129150.0,423.83000000000004,392.14480013303535,Pass
2016-03-08,414.9,416.7,408.4,53770.0,418.9,410.1024965138869,Pass
2016-03-10,412.8,417.5,410.3,55740.0,414.89000000000004,413.0018006487568,Pass
2016-03-11,415.8,422.4,415.1,60630.0,413.4,418.6089506509579,Sell
2016-03-14,412.4,416.1,411.2,49330.0,411.66,412.5977099639515,Pass
2016-03-17,415.9,419.6,415.3,43820.0,414.59,416.58277685072767,Pass
2016-03-18,418.2,418.6,402.5,66070.0,414.21999999999997,406.12612704853996,Buy
2016-03-19,408.2,410.5,402.1,37000.0,413.80999999999995,404.630106049246,Pass
2016-03-20,408.7,413.5,407.2,30540.0,413.38,410.3448653754357,Pass
2016-03-24,417.0,417.7,412.9,38830.0,413.65999999999997,412.93128636494436,Pass
2016-03-26,415.7,417.7,413.9,28060.0,413.78000000000003,414.52582777989926,Pass
2016-03-30,415.0,416.2,408.4,43280.0,416.53999999999996,409.88048888798727,Pass
2016-04-02,415.6,420.1,415.1,31310.0,417.09,417.4960408375709,Pass
2016-04-03,418.5,420.2,417.0,22800.0,417.53000000000003,417.392568418251,Pass
2016-04-07,421.3,422.0,417.9,36060.0,417.91,417.7402052438768,Pass
2016-04-09,417.7,418.9,412.4,29430.0,418.74000000000007,413.72836196115264,Pass
2016-04-10,418.0,421.6,416.7,23300.0,419.2,418.8016928949204,Pass
2016-04-11,420.3,422.4,418.1,36390.0,419.78000000000003,418.80459217115924,Pass
2016-04-16,428.7,432.0,426.8,29020.0,422.84,428.55368549411736,Sell
2016-04-18,426.3,429.1,424.4,32580.0,424.46000000000004,425.69134244567095,Pass
2016-04-20,434.9,442.9,432.5,74360.0,428.23999999999995,437.54730104359714,Pass
2016-04-22,449.3,450.2,441.9,49710.0,433.09,442.8310146027106,Pass
2016-04-24,450.1,461.8,447.9,74430.0,439.11,456.1152637546805,Pass
2016-04-25,457.6,466.2,451.8,81660.0,442.41,458.30705973265304,Pass
2016-04-26,461.7,468.9,459.2,67560.0,446.01000000000005,463.45140713761083,Pass
2016-04-29,448.5,456.3,445.2,44850.0,452.16999999999996,451.327348022565,Pass
2016-05-01,448.5,454.2,447.5,21750.0,453.19000000000005,451.4119494873178,Pass
2016-05-03,444.2,451.5,441.5,49750.0,453.1,446.9280217266085,Buy
2016-05-05,445.8,449.2,444.4,41890.0,450.56000000000006,445.8643660441758,Pass
2016-05-09,457.9,464.2,455.4,48420.0,452.55,459.56128405551607,Sell
2016-05-10,460.4,462.1,446.8,59990.0,452.64,450.8038820798216,Pass
2016-05-11,449.4,456.1,449.6,39970.0,452.66999999999996,453.4751113285588,Pass
2016-05-13,454.4,457.2,451.5,32390.0,454.2,453.1481555845981,Pass
2016-05-15,456.4,460.3,455.0,21200.0,456.26000000000005,457.3475837310891,Pass
2016-05-16,458.1,459.6,450.7,36600.0,455.78999999999996,452.7880662089785,Pass
2016-05-17,454.9,456.3,451.7,34630.0,455.27,452.144071790258,Pass
2016-05-19,454.2,455.2,441.1,59390.0,453.13,444.4529490519816,Buy
2016-05-21,442.1,445.2,439.7,23000.0,451.51000000000005,441.92238685820377,Pass
2016-05-29,524.2,548.0,493.2,152570.0,463.24000000000007,520.7620953860952,Sell
2016-06-01,528.9,542.3,521.3,72410.0,490.57,532.4936411319584,Pass
2016-06-02,537.4,541.5,530.5,52880.0,499.91,533.3719731854704,Pass
2016-06-03,537.1,573.7,534.3,106250.0,512.0,564.1716180610681,Pass
2016-06-05,572.0,583.6,567.8,64519.99999999999,536.38,576.0374223197834,Pass
2016-06-07,583.6,591.3,543.6,84690.0,552.4799999999999,561.9970903129268,Pass
2016-06-08,575.6,582.4,567.8,49600.0,558.93,573.7812087447331,Pass
2016-06-10,574.7,579.3,571.1,45500.0,568.0699999999999,573.6885960417544,Pass
2016-06-13,666.5,718.2,652.8,216730.0,599.74,696.6102979833096,Pass
2016-06-14,700.1,702.5,654.7,135650.0,611.05,667.4648657457561,Pass
2016-06-15,685.1,695.1,670.5,78620.0,622.6400000000001,680.018671297634,Pass
2016-06-18,743.9,776.0,727.1,120530.0,674.5600000000001,756.2524094310703,Pass
2016-06-19,753.8,765.1,740.4,60450.0,693.1899999999999,750.8016144010006,Pass
2016-06-20,761.0,764.6,717.4,112290.0,708.8,731.5161947499547,Pass
2016-06-25,656.9,688.1,640.8,100460.0,695.31,671.7352043838068,Buy
2016-06-26,663.5,665.2,609.9,88930.0,681.7299999999999,628.6126183680148,Pass
2016-06-27,625.4,650.3,615.2,99810.0,671.8100000000001,638.3371473588265,Pass
2016-06-29,644.9,645.9,621.8,80220.0,648.47,627.8143486777369,Pass
2016-06-30,636.5,673.0,631.2,88200.0,642.0699999999999,662.5552430502526,Sell
2016-07-05,675.2,679.2,657.3,54640.0,659.47,664.1841011526964,Pass
2016-07-07,672.7,676.2,605.0,153610.0,663.26,628.780461405272,Buy
2016-07-09,662.8,663.5,620.7,96010.0,666.58,633.5227898528203,Pass
2016-07-10,651.8,652.0,636.8,29260.0,664.2900000000001,640.3383935001326,Pass
2016-07-11,647.1,657.5,640.0,45940.0,661.5,649.374856489565,Pass
2016-07-13,670.6,672.0,656.0,62960.0,658.71,659.0849353863399,Pass
2016-07-14,661.2,661.9,646.3,48200.0,656.9200000000001,649.4311816226259,Pass
2016-07-15,657.3,667.5,656.5,35830.0,656.97,663.148463141178,Pass
2016-07-16,664.2,665.4,655.7,20390.0,655.77,657.3851791049582,Pass
2016-07-17,660.7,680.9,660.1,46840.0,659.87,675.5294945106017,Sell
2016-07-21,664.4,666.5,657.8,32170.0,666.08,659.4397092427719,Pass
2016-07-22,664.6,669.4,645.7,65900.0,664.13,653.7916148230526,Buy
2016-07-24,655.2,664.2,651.0,29820.0,663.7299999999999,658.2480209527755,Pass
2016-07-26,654.0,657.8,643.5,49390.0,662.08,647.9802041835824,Pass
2016-07-27,654.4,659.1,646.0,29890.0,659.9,650.9325868653976,Pass
2016-07-28,654.5,658.0,650.8,28110.0,658.27,652.7817636118367,Pass
2016-07-31,654.7,654.9,621.4,62890.0,651.4599999999999,631.103458333251,Pass
2016-08-01,621.9,627.9,603.5,66660.0,647.05,613.1692876211274,Pass
2016-08-02,607.0,613.8,471.4,130910.0,632.87,526.8189182170403,Pass
2016-08-03,513.4,573.1,514.1,85930.0,623.58,566.9619320769934,Pass
2016-08-05,576.2,580.0,565.8,27890.0,607.83,571.6368527681115,Pass
2016-08-06,574.7,596.7,565.3,25380.0,601.03,587.406081562665,Pass
2016-08-11,590.9,599.2,585.4,39830.0,576.1200000000001,592.224923072963,Sell
2016-08-12,587.8,591.1,582.2,25500.0,583.49,585.0570902061235,Pass
2016-08-13,587.1,590.1,582.8,19300.0,585.3100000000001,585.0772543539297,Pass
2016-08-15,569.1,575.0,559.3,33770.0,583.8299999999999,566.4347758166798,Buy
2016-08-16,567.0,583.4,563.4,37690.0,583.2,577.6330696317946,Pass
2016-08-17,580.2,581.1,568.7,32759.999999999996,581.35,571.66229795664,Pass
2016-08-18,572.3,579.5,570.8,30390.0,579.77,575.7781135412987,Pass
2016-08-21,582.6,585.3,577.8,14160.0,577.16,580.1145778424994,Pass
2016-08-22,580.7,591.9,577.1,33560.0,577.2,586.2719570265142,Sell
2016-08-23,587.5,589.9,578.6,32080.0,577.1,581.6964819915399,Pass
2016-08-24,583.6,584.5,576.8,28060.0,578.1600000000001,577.9011157436645,Pass
2016-08-26,578.0,582.7,575.8,21170.0,579.18,578.8858945435442,Pass
2016-08-28,570.3,576.3,569.2,12830.0,579.14,573.4370463034567,Pass
2016-08-31,577.3,578.3,571.7,24930.0,577.8900000000001,572.6545134792146,Pass
2016-09-02,572.0,577.6,569.3,26610.0,575.51,573.3587661854413,Pass
2016-09-04,598.8,615.2,590.8,30690.0,580.5699999999999,606.2461713919075,Pass
2016-09-05,609.5,610.6,598.8,25290.0,583.2099999999999,601.2397856353624,Pass
2016-09-06,605.8,612.0,603.5,24330.0,587.22,607.4582614129425,Pass
2016-09-08,613.2,629.3,611.3,36330.0,596.18,623.858518904027,Pass
2016-09-09,625.6,627.6,617.3,28330.0,600.77,619.4867169378683,Pass
2016-09-12,605.6,610.6,603.0,27950.0,612.46,606.3502406174964,Pass
2016-09-13,608.0,612.0,604.9,27520.0,613.44,607.5089086916948,Pass
2016-09-15,609.5,610.7,605.1,22690.0,613.67,605.7598288438446,Buy
2016-09-16,608.1,610.4,605.2,21850.0,613.4100000000001,606.3236788663152,Pass
2016-09-18,607.1,612.4,605.2,16329.999999999998,611.3100000000001,608.8109472593799,Pass
2016-09-19,610.7,612.4,607.0,21240.0,609.97,607.7957240433644,Pass
2016-09-20,609.8,611.3,605.9,22610.0,608.44,606.5523804620094,Pass
2016-09-21,609.2,608.8,591.7,36860.0,607.6,595.6485197272605,Pass
2016-09-22,597.2,599.8,592.8,22440.0,606.36,594.9191922573336,Pass
2016-09-24,602.9,605.9,600.5,13470.0,605.1,602.2775323111292,Pass
2016-09-30,604.7,608.8,602.3,23950.0,602.9300000000001,604.7503201355597,Pass
2016-10-01,608.1,615.0,607.1,16930.0,604.55,611.6972171385163,Sell
2016-10-04,611.6,612.7,606.5,24990.0,607.5699999999999,607.1823995654978,Pass
2016-10-11,617.3,642.3,615.6,55770.0,616.1400000000001,636.0813260567213,Pass
2016-10-12,640.5,642.5,632.2,26950.0,618.6700000000001,634.4893930009608,Pass
2016-10-15,637.9,641.4,635.1,12380.0,626.48,637.1620697614329,Pass
2016-10-16,637.0,642.2,636.4,12890.0,629.39,639.2072247216349,Pass
2016-10-17,640.1,641.3,634.9,27690.0,631.53,635.4541958316548,Pass
2016-10-18,637.4,639.3,632.2,24600.0,633.29,633.5715047383643,Pass
2016-10-19,635.3,637.3,624.1,35290.0,634.62,627.744605888788,Buy
2016-10-21,628.3,633.3,627.6,28090.0,634.72,630.1738958172743,Pass
2016-10-22,630.5,659.9,629.7,37100.0,636.67,654.4352691598115,Sell
2016-10-24,653.0,654.3,645.7,33240.0,639.67,646.9059052071412,Pass
2016-10-25,650.5,662.5,647.7,36740.0,641.0699999999999,656.9193418885619,Pass
2016-10-27,674.7,687.9,672.3,46560.0,649.02,681.8006325096898,Pass
2016-10-28,682.3,688.4,678.6,38970.0,654.11,682.2257844907252,Pass
2016-10-29,686.2,720.2,685.2,54030.0,662.7,713.003948757168,Pass
2016-10-30,715.0,714.9,689.5,39330.0,669.6,695.6353975356001,Pass
2016-10-31,697.3,707.2,682.2,38050.0,676.42,693.9271801125786,Pass
2016-11-01,698.7,734.4,695.2,68070.0,683.55,725.2836639046362,Pass
2016-11-03,733.5,744.4,670.4,96410.0,695.04,700.1240014716782,Pass
2016-11-04,684.9,706.6,681.3,48240.0,700.15,699.7199890585866,Pass
2016-11-09,710.9,741.2,707.1,70700.0,709.5699999999999,732.4882298524997,Pass
2016-11-13,704.3,705.6,685.0,36140.0,708.77,691.0104386517686,Buy
2016-11-16,711.1,746.0,708.1,79570.0,712.9599999999999,737.2308442768426,Sell
2016-11-17,740.3,751.9,730.1,62770.0,716.17,740.5653935739231,Pass
2016-11-18,737.5,751.4,731.0,39710.0,719.78,742.8328193708846,Pass
2016-11-20,747.9,752.3,712.8,47420.0,723.82,726.9342384442655,Pass
2016-11-21,728.5,744.3,726.5,32509.999999999996,725.94,738.7944728967994,Pass
2016-11-22,736.2,754.0,730.6,44440.0,730.44,745.756143558201,Pass
2016-11-23,749.3,750.9,731.3,37870.0,734.35,736.4795063070933,Pass
2016-11-24,741.1,744.2,726.2,37240.0,737.42,731.7819749363207,Pass
2016-11-25,735.3,741.3,729.0,28850.0,740.35,734.2259778082285,Pass
2016-11-26,740.4,741.0,725.6,22580.0,739.73,729.2937674141236,Buy
2016-11-27,734.1,738.3,727.1,21350.0,738.92,731.1566001821659,Pass
2016-11-28,729.4,738.1,727.7,34120.0,737.55,733.5280659042363,Pass
2016-11-29,733.3,737.0,727.8,32570.0,736.02,730.4823764789679,Pass
2016-11-30,732.6,745.4,730.6,39280.0,737.42,740.1021674048282,Pass
2016-12-02,752.6,779.0,752.3,63220.0,741.22,772.5892724559534,Sell
2016-12-03,770.9,772.3,755.8,38450.0,743.53,759.3261959370606,Pass
2016-12-06,754.3,762.5,750.9,33430.0,750.4399999999999,756.6467620868495,Pass
2016-12-07,758.2,769.0,754.3,34870.0,754.0600000000001,762.5696690941267,Pass
2016-12-08,765.6,773.4,761.2,28780.0,757.58,766.9732309999532,Pass
2016-12-09,768.5,773.5,765.0,24180.0,761.37,767.9718874796763,Pass
2016-12-10,770.5,777.0,769.2,18020.0,764.52,772.845458150116,Pass
2016-12-11,774.0,774.2,763.0,17140.0,766.05,764.6994758114558,Pass
2016-12-13,778.5,790.3,767.8,33110.0,768.26,779.5413438415063,Pass
2016-12-14,778.7,780.8,771.0,24780.0,769.2700000000001,772.8887437063893,Pass
2016-12-15,776.5,780.3,773.1,26220.0,771.36,774.8898607356775,Pass
2016-12-17,782.0,791.6,779.4,23580.0,775.9,786.2182202936303,Pass
2016-12-20,789.8,800.0,787.1,34480.0,782.39,794.1700041449495,Pass
2016-12-22,829.2,874.7,828.9,70560.0,796.69,865.8010782072286,Pass
2016-12-23,860.2,920.3,858.0,102220.0,810.54,907.7602557833192,Pass
2016-12-24,917.2,920.5,880.8,46030.0,822.0,892.4562944056217,Pass
2016-12-27,898.4,937.9,893.4,49690.0,859.0899999999999,926.7549145796127,Pass
2016-12-30,971.1,971.6,927.4,70840.0,911.53,939.119657251291,Pass
2016-12-31,959.0,965.5,942.4,27560.0,924.95,950.4864955793751,Pass
2017-01-01,963.4,1001.6,956.1,41150.0,938.47,989.3383122458087,Pass
2017-01-02,995.4,1031.7,990.2,64950.0,948.45,1019.6939933451008,Pass
2017-01-03,1017.0,1035.5,1006.5,54790.0,962.6700000000001,1021.8100631967878,Pass
2017-01-06,989.3,1027.4,852.5,194290.0,992.2299999999999,933.5252846848446,Buy
2017-01-11,904.4,917.7,751.6,194440.0,944.0599999999998,817.3398261868782,Pass
2017-01-12,785.4,828.2,739.5,120240.0,923.3699999999999,794.055682523712,Pass
2017-01-17,827.3,906.4,825.0,82210.0,849.32,894.2400601132105,Sell
2017-01-18,899.7,913.7,845.9,69260.0,846.43,874.5766999113874,Pass
2017-01-20,895.2,901.5,878.9,38870.0,844.82,886.4781035163378,Pass
2017-01-23,918.8,928.0,910.8,32740.000000000004,878.8,917.9683280973167,Pass
2017-01-24,921.5,925.6,889.2,58870.0,886.2199999999999,900.746961247334,Pass
2017-01-25,893.8,905.7,883.6,37900.0,893.54,894.8185434080236,Pass
2017-01-26,894.4,919.3,893.5,33800.0,902.3699999999999,913.1906421111893,Pass
2017-02-03,1004.0,1023.7,989.2,61670.0,944.6600000000001,1007.2018603729782,Pass
2017-02-04,1013.0,1041.0,1000.4,39460.0,958.4,1025.7548099722383,Pass
2017-02-09,1055.5,1073.0,924.7,146750.0,1012.1599999999999,984.6298476431386,Buy
2017-02-10,979.0,1005.6,947.0,62130.0,1015.3699999999999,979.9913340230838,Pass
2017-02-12,1008.3,1007.8,992.5,14750.0,1017.2099999999998,994.8103781304671,Pass
2017-02-13,996.5,1007.6,975.1,32910.0,1015.45,990.0388032876456,Pass
2017-02-14,995.4,1013.8,986.5,39540.0,1013.1,1002.9751017346715,Pass
2017-02-16,1008.2,1040.3,1007.4,38080.0,1013.0300000000001,1032.9652916329167,Sell
2017-02-17,1031.9,1057.4,1025.9,45710.0,1013.01,1046.7470781303791,Pass
2017-02-18,1049.4,1063.2,1044.7,25360.0,1012.6900000000002,1054.4325399484146,Pass
2017-02-21,1077.6,1123.0,1073.5,57050.0,1038.75,1110.9667375263705,Pass
2017-02-24,1171.9,1211.7,1092.4,108170.0,1085.6200000000001,1152.0731244037065,Pass
2017-02-27,1171.6,1195.8,1164.3,35470.0,1127.6200000000001,1183.6146720488757,Pass
2017-02-28,1188.8,1208.2,1175.8,50580.0,1141.3200000000002,1192.4412264092996,Pass
2017-03-01,1189.3,1225.0,1154.6,51150.0,1158.7,1195.0955559884767,Pass
2017-03-02,1222.7,1287.0,1212.0,78490.0,1176.4900000000002,1268.019399442542,Pass
2017-03-03,1255.5,1291.3,1250.8,67280.0,1192.92,1278.145224902179,Pass
2017-03-10,1191.3,1330.4,988.7,190470.0,1225.74,1188.2821659647136,Buy
2017-03-11,1112.4,1202.7,1104.8,70750.0,1221.3899999999999,1186.950207370791,Pass
2017-03-12,1179.2,1235.5,1160.9,44410.0,1218.35,1215.2495842699539,Pass
2017-03-13,1225.1,1245.6,1205.6,60460.0,1213.84,1226.0686195564049,Sell
2017-03-14,1238.2,1255.5,1218.4,45140.0,1211.72,1236.1200396237714,Pass
2017-03-15,1243.1,1256.9,1236.4,43590.0,1209.94,1245.6032204335952,Pass
2017-03-19,971.4,1063.7,967.3,106450.0,1149.0,1050.9120843524063,Buy
2017-03-20,1022.6,1057.5,1005.0,61430.0,1142.51,1041.2522343303,Pass
2017-03-21,1047.5,1125.5,1043.9,92590.0,1136.72,1112.6219112593299,Pass
2017-03-23,1044.7,1062.8,1022.0,56520.0,1098.3600000000001,1043.7311666467717,Pass
2017-03-25,939.7,996.0,890.4,127050.0,1039.31,957.2417804637851,Pass
2017-03-27,969.4,1048.8,961.8,91260.0,1016.3,1033.0937678319387,Sell
2017-03-29,1044.4,1058.7,1008.3,68850.0,1025.53,1030.289938619146,Pass
2017-03-30,1041.9,1052.7,1020.9,74990.0,1024.5700000000002,1033.5607380624424,Pass
2017-04-01,1079.1,1103.7,1067.5,50660.0,1024.49,1088.865493720059,Pass
2017-04-03,1097.4,1157.9,1095.6,98500.0,1051.52,1144.8035522070568,Pass
2017-04-04,1147.6,1161.2,1122.2,71000.0,1069.0700000000002,1137.6772417911286,Pass
2017-04-05,1141.8,1143.8,1110.1,69470.0,1085.1200000000001,1117.9057723000774,Pass
2017-04-07,1188.7,1201.2,1173.2,59750.0,1114.0900000000001,1183.8946814971446,Pass
2017-04-08,1190.5,1198.2,1166.7,33180.0,1127.98,1177.1925215935207,Pass
2017-04-10,1204.3,1214.9,1194.8,40010.0,1157.3799999999999,1202.2993976444227,Pass
2017-04-11,1206.7,1229.6,1195.8,37400.0,1170.8400000000001,1215.3860375361076,Pass
2017-04-14,1176.2,1195.4,1162.2,47220.0,1188.7599999999998,1180.3896455820122,Pass
2017-04-16,1177.0,1188.0,1166.7,18930.0,1192.28,1176.686418107078,Buy
2017-04-18,1194.0,1213.9,1191.1,52750.0,1195.16,1205.0935742567472,Pass
2017-04-20,1215.2,1246.6,1210.7,55200.0,1199.3899999999999,1235.4067310703515,Sell
2017-04-21,1238.1,1257.0,1235.6,41340.0,1202.2800000000002,1247.9456379522142,Pass
2017-04-27,1286.6,1346.8,1285.3,61770.0,1253.1,1334.3108274692338,Pass
2017-04-28,1332.9,1356.2,1287.6,77570.0,1265.45,1319.0333113927225,Pass
2017-04-30,1336.3,1358.9,1309.7,40640.0,1288.94,1334.3606541846939,Pass
2017-05-01,1351.9,1448.7,1342.8,100440.0,1305.56,1426.9126466313132,Pass
2017-05-04,1485.6,1609.8,1437.1,136710.0,1376.5700000000002,1559.2760162011302,Pass
2017-05-05,1516.8,1588.1,1485.0,120380.0,1400.9199999999998,1552.1884912622188,Pass
2017-05-08,1554.4,1667.7,1552.9,107230.0,1482.4299999999998,1647.4814863312956,Pass
2017-05-09,1664.5,1757.4,1620.0,127230.0,1518.55,1710.592936012493,Pass
2017-05-10,1697.5,1766.2,1665.0,89680.0,1558.59,1729.5732036063657,Pass
2017-05-12,1819.3,1822.5,1641.2,109340.0,1622.99,1701.4761518591877,Pass
2017-05-14,1763.7,1802.8,1736.1,40640.0,1676.3799999999999,1773.4522253163907,Pass
2017-05-16,1708.9,1752.6,1653.7,75540.0,1714.8899999999999,1707.2672171450204,Pass
2017-05-17,1729.3,1842.8,1704.0,94620.0,1739.58,1809.1480467488568,Pass
2017-05-21,2040.2,2094.9,1980.1,78780.0,1838.9599999999998,2040.288143631291,Pass
2017-05-24,2272.6,2497.0,2263.3,149260.0,2000.9199999999996,2454.6174815200975,Pass
2017-05-28,2052.4,2300.5,2051.1,125000.0,2168.22,2269.5707770507274,Pass
2017-05-30,2278.2,2329.3,2147.1,120960.0,2215.0800000000004,2232.3800447896574,Pass
2017-05-31,2192.6,2330.6,2168.4,117750.0,2240.9900000000002,2293.3355410173317,Pass
2017-06-02,2412.6,2494.0,2385.6,83030.0,2291.8100000000004,2456.564268520766,Pass
2017-06-03,2492.6,2582.8,2449.9,70960.0,2301.82,2533.8480089521754,Pass
2017-06-05,2524.1,2705.4,2523.9,86690.0,2369.52,2674.543933757304,Pass
2017-06-06,2705.0,2931.2,2699.7,192230.0,2451.3300000000004,2888.124089180233,Pass
2017-06-08,2691.5,2808.4,2623.6,95420.0,2553.6400000000003,2741.3502367684014,Pass
2017-06-09,2798.8,2852.1,2786.1,67050.0,2615.5199999999995,2822.992622214213,Pass
2017-06-10,2811.4,2914.2,2807.4,86520.0,2675.2200000000003,2886.4781822272216,Pass
2017-06-11,2900.3,2977.9,2867.3,83030.0,2731.3,2933.8689807999504,Pass
2017-06-15,2467.3,2521.6,2125.6,262790.0,2732.55,2298.7460917970407,Buy
2017-06-19,2539.6,2617.8,2518.8,81830.0,2647.3399999999997,2587.8397992823657,Pass
2017-06-21,2754.4,2804.4,2624.4,116030.0,2603.17,2704.453397309623,Sell
2017-06-22,2677.6,2757.3,2623.2,78300.0,2609.7699999999995,2703.2711148389008,Pass
2017-06-24,2710.4,2741.6,2540.4,86960.0,2621.79,2621.215540303751,Pass
2017-06-25,2590.1,2660.7,2472.4,86970.0,2631.7,2571.4555935888616,Buy
2017-06-26,2541.6,2584.8,2327.3,165830.0,2625.45,2438.5869185768647,Pass
2017-06-27,2446.1,2585.1,2309.6,159260.0,2618.3199999999997,2479.9995406558646,Pass
